111100000100172,2
1,muon,7847.8527575282778,-920.03170738969686,-78.865710031860331,7792.6215566664696,2,proton,1337.9940185546875,753.9161376953125,-335.48257446289062,478.47201538085938
1,muon,18830.848484893893,-2225.2997963730777,-167.93633515715877,18697.848250220333,2,proton,1317.8991072131275,734.08856279451322,-305.5583254328082,473.55229716164507
111100000100226,2
1,muon,2961.2581520510107,-117.333801932475,-377.25994689309101,2932.8814362130051,2,proton,1149.29736328125,356.18545532226562,65.591720581054688,556.20123291015625
1,muon,2962.5015576856413,-82.811232332339898,-355.19537236296208,2938.0657498058981,2,proton,1091.6057526282502,298.79511322810379,71.070006241546608,465.74594288715792
111100000100250,2
1,muon,4590.2122541875506,251.20394061084832,103.44014035424701,4580.9476334573637,2,proton,1161.705810546875,-415.55184936523438,-75.209075927734375,539.3201904296875
1,muon,4816.3298194168583,229.67935752861081,145.60399340172646,4807.4854261740456,2,proton,1138.4108061450927,-391.12827025396126,-72.038167861768827,507.39922324350437
111100000100444,2
1,muon,5177.567980340018,400.59455830888811,-872.74911718902126,5086.6373110082541,2,proton,1310.5733642578125,-379.87429809570312,554.5662841796875,620.80596923828125
1,muon,4992.0082191567553,447.0598089639314,-876.5296533122671,4892.9352824090292,2,proton,1293.5851075515179,-318.19008972651613,588.33709001447551,587.89675574298803
111100000100783,2
1,muon,16407.999192052139,883.04986858547932,-1332.4565860526388,16329.606726025577,2,proton,1288.030029296875,-784.92083740234375,180.94197082519531,360.314208984375
1,muon,17309.005041707853,880.72711922602059,-1358.7504873207465,17232.777161913702,2,proton,1141.6301727889227,-601.97719682672312,51.512514416212703,240.69689736711047
111100000101074,2
1,muon,5213.4486484602357,857.37292492538427,-356.53152502127028,5129.0037740094076,2,proton,1396.8355712890625,-852.54644775390625,131.66494750976562,571.51025390625
1,muon,5094.9064840313895,855.76418606980792,-348.12982663236318,5009.3294647403063,2,proton,1304.2468535298726,-694.18966482303631,-68.879387725715162,577.98081608554435
111100000200332,2
1,muon,4129.2533186602423,201.47038843502636,273.95941332282456,4113.869815210769,2,proton,1138.7880859375,98.021278381347656,-409.46353149414062,489.09661865234375
1,muon,3495.2450919165613,118.67183213040495,242.61970672120384,3483.192106441626,2,proton,1129.2573128406441,87.906866551297895,-395.14927090866047,480.62162325314318
111100000200507,2
1,muon,6758.033002618793,153.67363689030222,344.97184684035466,6746.645452897109,2,proton,1734.755126953125,-382.21475219726562,-890.75421142578125,1090.6373291015625
1,muon,6978.4223392784515,564.22057065824561,378.99279610735005,6944.4390901732631,2,proton,1073.3245716312708,40.564871081074251,-230.40569498523723,465.76707981664458
111100000200554,2
1,muon,8496.7619999738781,-161.20113102433797,842.43736623711015,8452.6986180700951,2,proton,1207.822998046875,501.3714599609375,-123.97526550292969,558.335693359375
1,muon,7611.0860311830102,-138.17957473003517,742.88924341391089,7572.7464552074889,2,proton,1199.2657148827088,506.66434295300661,-138.91686179309298,530.92111806144919
111100000200729,2
1,muon,5577.2253423746342,-163.2432706751718,-384.69608934766831,5560.5430523866762,2,proton,978.02874755859375,238.59147644042969,68.673377990722656,120.59825134277344
1,muon,26841.714052958599,-614.46229189426936,-1986.4083643524282,26760.849529234067,2,proton,1088.4564448946992,17.414763386109598,-234.2630396824319,499.19997627072104
111100000200761,2
1,muon,4679.5681558550432,-80.932833626381154,420.94176623693977,4658.6963837076901,2,proton,1391.814208984375,183.39309692382812,-862.331298828125,528.71923828125
1,muon,4733.9591834955299,-1.2411424186104809,399.05617117320776,4715.9260497230925,2,proton,1098.4447156307256,117.44351757320399,-439.73963907679786,345.0543332906185
111100000200792,2
1,muon,7720.9017039089895,383.47187576205022,195.40561083683895,7708.1726144124304,2,proton,1455.240234375,-364.3192138671875,-853.69085693359375,613.06884765625
1,muon,6255.175324698288,301.46969157545573,174.80670660820789,6244.5667028819244,2,proton,1438.9985600535283,979.44066282264009,178.61076790932589,446.26972455393383
111100000200933,2
1,muon,3698.0431232123997,392.9440413468771,-1172.8489479996708,3483.4435880439587,2,proton,1195.409423828125,630.22125244140625,-97.589981079101562,376.75808715820312
1,muon,3771.4592385253427,399.81397674990757,-1210.8028371377648,3547.7945804504848,2,proton,1163.2165371339547,590.63814901908358,-82.235967420854607,342.20193522027864
111100000200965,2
1,muon,3971.5850038431263,957.88388186101486,-747.66358785282978,3779.6535602382282,2,proton,1898.1173095703125,-957.66326904296875,428.21945190429688,1273.579345703125
1,muon,4240.5035714760943,995.87700126899961,-885.35566571050731,4024.3112711221029,2,proton,1257.1568016466115,-497.28007058863625,220.99725864338532,635.57973269664217
111100000300323,2
1,muon,5409.9031051050761,109.67436474591869,56.207097122824436,5407.4670472390435,2,proton,1425.6668701171875,671.72943115234375,-338.00750732421875,765.96490478515625
1,muon,5451.6930124657847,110.44716517663511,74.928818623235685,5449.0347880751815,2,proton,1326.8505083192108,479.21603069853683,-696.83039185784742,406.14935916809458
111100000300599,2
1,muon,5859.0562533363209,255.75433927589631,-6.6278579324719171,5852.514154925233,2,proton,1633.5377197265625,-291.88949584960938,2.8060133457183838,1304.9459228515625
1,muon,5763.488620689307,287.9000519626278,30.763930476724834,5755.241484518071,2,proton,1278.8449844409145,-142.74691783268611,58.4987162301464,855.15574107837426
111100000300935,2
1,muon,5471.0951477521021,703.06936204334079,16.580280975520612,5424.6784832462972,2,proton,1408.406005859375,-852.2869873046875,-381.70401000976562,480.79299926757812
1,muon,5609.0402010798825,723.87833069396277,-10.940858091916891,5561.1193802100033,2,proton,1285.8263814104334,-711.57560547658204,-308.9065751202246,413.8018828982128
111100000301006,2
1,muon,4799.5326909263858,-268.72142907976462,658.06612753885793,4745.4280924918085,2,proton,1423.225341796875,223.66401672363281,-877.73223876953125,569.89178466796875
1,muon,4867.4509090384381,-300.93465642869643,675.74408482736078,4809.7528980105835,2,proton,1049.9400420906995,75.25924827205786,-333.41459086468154,324.33081530192192
111100000400253,2
